Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
318.781,TraderOne,Tick,1828,1875,-47,47,154400,153800,29771,-73971,-88071,OK
319.031,TraderOne,Tick,1828,1875,-47,47,154400,153800,29771,-73971,-88071,OK
319.297,TraderOne,Tick,1828,1875,-47,47,154300,153800,29771,-73971,-88071,OK
319.516,TraderOne,Tick,1828,1875,-47,47,154300,153800,29771,-73971,-88071,OK
319.781,TraderOne,Tick,1828,1875,-47,47,154300,153700,29771,-73971,-88071,OK
320.0,TraderOne,Tick,1828,1885,-57,57,154400,153700,29663,-68863,-85963,OK
320.281,TraderOne,Tick,1828,1885,-57,57,154400,153700,29663,-68863,-85963,OK
320.5,TraderOne,Tick,1828,1885,-57,57,154400,153900,29663,-68863,-85963,OK
320.75,TraderOne,Tick,1838,1885,-47,47,154400,153900,29972,-75172,-89272,OK
321.016,TraderOne,Tick,1838,1885,-47,47,154400,153900,29972,-75172,-89272,OK
321.25,TraderOne,Tick,1838,1885,-47,47,154400,153900,29972,-75172,-89272,OK
321.484,TraderOne,Tick,1838,1888,-50,50,154400,153900,29926,-73626,-88626,OK
321.719,TraderOne,Tick,1848,1888,-40,40,154400,153800,30235,-78935,-90935,OK
321.969,TraderOne,Tick,1848,1898,-50,50,154200,153800,30543,-75243,-90243,OK
322.266,TraderOne,Tick,1848,1898,-50,50,154200,153800,30543,-75243,-90243,OK
322.453,TraderOne,Tick,1848,1898,-50,50,154200,153800,30543,-75243,-90243,OK
322.719,TraderOne,Tick,1848,1898,-50,50,154200,153800,30543,-75243,-90243,OK
322.953,TraderOne,Tick,1848,1898,-50,50,154200,153800,30543,-75243,-90243,OK
323.203,TraderOne,Tick,1848,1898,-50,50,154200,153800,30543,-75243,-90243,OK
323.5,TraderOne,Tick,1848,1908,-60,60,154400,153800,30389,-71089,-89089,OK
323.734,TraderOne,Tick,1858,1908,-50,50,154400,153800,30235,-77935,-92935,OK
324.0,TraderOne,Tick,1858,1908,-50,50,154400,153800,30235,-77935,-92935,OK
324.297,TraderOne,Tick,1858,1908,-50,50,154400,153800,30235,-77935,-92935,OK
324.563,TraderOne,Tick,1868,1908,-40,40,153900,153800,30081,-83781,-87781,OK
324.766,TraderOne,Tick,1868,1908,-40,40,153900,153800,30081,-83781,-87781,OK
324.953,TraderOne,Tick,1868,1908,-40,40,153900,153800,30081,-83781,-87781,OK
325.25,TraderOne,Tick,1868,1908,-40,40,153900,153600,30081,-83781,-95781,OK
325.563,TraderOne,Tick,1868,1908,-40,40,153900,153600,30081,-83781,-95781,OK
325.781,TraderOne,Tick,1868,1908,-40,40,153900,153600,30081,-83781,-95781,OK
326.047,TraderOne,Tick,1878,1908,-30,30,153000,153600,29927,-87627,-78627,OK
326.25,TraderOne,Tick,1878,1908,-30,30,153000,153600,29927,-87627,-78627,OK
326.563,TraderOne,Tick,1878,1908,-30,30,153000,153500,29927,-87627,-78627,OK
326.766,TraderOne,Tick,1878,1908,-30,30,153000,153500,29927,-87627,-78627,OK
327.016,TraderOne,Tick,1878,1908,-30,30,153000,153400,29927,-87627,-78627,OK
327.297,TraderOne,Tick,1878,1908,-30,30,153000,153400,29927,-87627,-78627,OK
327.5,TraderOne,Tick,1878,1917,-39,39,153900,153400,29788,-83888,-95588,OK
327.703,TraderOne,Tick,1878,1918,-40,39,154000,153400,29773,70027,-95373,OK
327.984,TraderOne,Tick,1878,1918,-40,40,154000,153400,29773,-83373,-95373,OK
328.297,TraderOne,Tick,1888,1928,-40,40,152900,153400,29465,-84065,-72065,OK
328.453,TraderOne,Tick,1888,1928,-40,40,152900,153400,29465,-84065,-72065,OK
328.75,TraderOne,Tick,1888,1928,-40,40,152900,153400,29465,-84065,-72065,OK
329.031,TraderOne,Tick,1888,1928,-40,40,152900,153400,29465,-84065,-72065,OK
329.234,TraderOne,Tick,1888,1928,-40,40,152900,153400,29465,-84065,-72065,OK
329.453,TraderOne,Tick,1888,1928,-40,40,152900,153400,29465,-84065,-72065,OK
329.797,TraderOne,Tick,1888,1928,-40,40,152900,153400,29465,-84065,-72065,OK
330.016,TraderOne,Tick,1888,1928,-40,40,152900,153400,29465,-84065,-72065,OK
330.203,TraderOne,Tick,1888,1928,-40,40,152900,153400,29465,-84065,-72065,OK
330.469,TraderOne,Tick,1888,1928,-40,40,152900,153500,29465,-84065,-72065,OK
330.703,TraderOne,Tick,1888,1938,-50,50,154000,153500,29311,-80911,-95911,OK
330.953,TraderOne,Tick,1888,1938,-50,50,154000,153500,29311,-80911,-95911,OK
331.25,TraderOne,Tick,1888,1938,-50,50,154000,153400,29311,-80911,-95911,OK
331.469,TraderOne,Tick,1888,1938,-50,50,154000,153400,29311,-80911,-95911,OK
331.75,TraderOne,Tick,1898,1938,-40,40,152900,153400,29157,-85757,-73757,OK
332.0,TraderOne,Tick,1898,1938,-40,40,152900,153400,29157,-85757,-73757,OK
332.25,TraderOne,Tick,1898,1938,-40,40,152900,153400,29157,-85757,-73757,OK
332.469,TraderOne,Tick,1898,1948,-50,50,154000,153400,29003,-80603,-95603,OK
332.719,TraderOne,Tick,1898,1948,-50,50,154000,153400,29003,-80603,-95603,OK
333.031,TraderOne,Tick,1898,1948,-50,50,154000,153400,29003,-80603,-95603,OK
333.266,TraderOne,Tick,1898,1948,-50,50,154000,153400,29003,-80603,-95603,OK
333.484,TraderOne,Tick,1898,1948,-50,50,154000,153400,29003,-80603,-95603,OK
333.766,TraderOne,Tick,1898,1948,-50,50,154000,153400,29003,-80603,-95603,OK
334.047,TraderOne,Tick,1898,1948,-50,50,154000,153200,29003,-80603,-95603,OK
334.297,TraderOne,Tick,1898,1948,-50,50,154000,153200,29003,-80603,-95603,OK
334.484,TraderOne,Tick,1898,1948,-50,50,154000,153200,29003,-80603,-95603,OK
334.797,TraderOne,Tick,1898,1948,-50,50,154000,153200,29003,-80603,-95603,OK
335.047,TraderOne,Tick,1898,1948,-50,50,154000,153200,29003,-80603,-95603,OK
335.266,TraderOne,Tick,1898,1948,-50,50,154000,153200,29003,-80603,-95603,OK
335.484,TraderOne,Tick,1898,1958,-60,60,154000,153200,28849,-75449,-93449,OK
335.75,TraderOne,Tick,1908,1958,-50,50,152800,153200,28695,-82295,-67295,OK
336.016,TraderOne,Tick,1908,1958,-50,50,152800,153200,28695,-82295,-67295,OK
336.25,TraderOne,Tick,1908,1958,-50,50,152800,153200,28695,-82295,-67295,OK
336.547,TraderOne,Tick,1908,1968,-60,60,153800,153300,28541,-77141,-95141,OK
336.813,TraderOne,Tick,1908,1968,-60,60,153800,153300,28541,-77141,-95141,OK
337.031,TraderOne,Tick,1908,1968,-60,60,153800,153300,28541,-77141,-95141,OK
337.219,TraderOne,Tick,1908,1968,-60,60,153800,153300,28541,-77141,-95141,OK
337.531,TraderOne,Tick,1918,1968,-50,50,154000,153300,28387,-82987,-97987,OK
337.75,TraderOne,Tick,1918,1968,-50,50,154000,153300,28387,-82987,-97987,OK
338.0,TraderOne,Tick,1918,1968,-50,50,154000,153300,28387,-82987,-97987,OK
338.25,TraderOne,Tick,1918,1968,-50,50,154000,153300,28387,-82987,-97987,OK
338.484,TraderOne,Tick,1918,1968,-50,50,154000,153300,28387,-82987,-97987,OK
338.766,TraderOne,Tick,1918,1968,-50,50,154000,153300,28387,-82987,-97987,OK
339.0,TraderOne,Tick,1918,1968,-50,50,154000,153300,28387,-82987,-97987,OK
339.234,TraderOne,Tick,1918,1978,-60,60,154000,153300,28233,-77833,-95833,OK
339.5,TraderOne,Tick,1928,1978,-50,50,154000,153500,28541,-84141,-99141,OK
339.781,TraderOne,Tick,1938,1978,-40,40,153800,153500,28849,-88449,-100449,OK
339.969,TraderOne,Tick,1947,1978,-31,31,153800,153500,29126,-92326,-101626,OK
340.281,TraderOne,Tick,1947,1978,-31,31,153800,153500,29126,-92326,-101626,OK
340.453,TraderOne,Tick,1947,1978,-31,31,153800,153500,29126,-92326,-101626,OK
340.766,TraderOne,Tick,1947,1978,-31,31,153800,153300,29126,-92326,-101626,OK
341.016,TraderOne,Tick,1947,1978,-31,31,153800,153300,29126,-92326,-101626,OK
341.266,TraderOne,Tick,1947,1978,-31,31,153800,153300,29126,-92326,-101626,OK
341.563,TraderOne,Tick,1947,1978,-31,31,153800,153300,29126,-92326,-101626,OK
341.813,TraderOne,Tick,1947,1988,-41,41,154100,153300,28972,-89172,-101472,OK
341.969,TraderOne,Tick,1947,1988,-41,41,154100,153300,28972,-89172,-101472,OK
342.297,TraderOne,Tick,1947,1988,-41,41,154100,153300,28972,-89172,-101472,OK
342.516,TraderOne,Tick,1957,1988,-31,41,154000,153300,28818,-1629018,-105318,OK
342.781,TraderOne,Tick,1957,1988,-31,31,154000,153300,28818,-95018,-104318,OK
343.0,TraderOne,Tick,1957,1988,-31,31,154000,153300,28818,-95018,-104318,OK
343.203,TraderOne,Tick,1957,1988,-31,31,154000,153300,28818,-95018,-104318,OK
343.484,TraderOne,Tick,1957,1998,-41,41,153800,153300,29126,-90326,-102626,OK
343.734,TraderOne,Tick,1957,2002,-45,45,153700,153300,29249,-88049,-101549,OK
343.953,TraderOne,Tick,1967,2002,-35,35,152800,153300,29095,-91895,-81395,OK
344.297,TraderOne,Tick,1967,2002,-35,35,152800,153000,29095,-91895,-84895,OK
344.547,TraderOne,Tick,1967,2002,-35,35,152800,153000,29095,-91895,-84895,OK
344.781,TraderOne,Tick,1977,2002,-25,25,152500,152900,28942,-95742,-88242,OK
345.031,TraderOne,Tick,1977,2002,-25,25,152500,152900,28942,-95742,-88242,OK
345.313,TraderOne,Tick,1977,2002,-25,25,152500,152900,28942,-95742,-88242,OK
345.531,TraderOne,Tick,1977,2002,-25,25,152500,152900,28942,-95742,-88242,OK
345.781,TraderOne,Tick,1977,2002,-25,25,152500,152700,28942,-95742,-90742,OK
345.953,TraderOne,Tick,1977,2005,-28,28,153100,152700,28896,-94496,-102896,OK
346.266,TraderOne,Tick,1977,2005,-28,28,153100,152700,28896,-94496,-102896,OK
346.484,TraderOne,Tick,1977,2005,-28,28,153100,152600,28896,-94496,-102896,OK
346.766,TraderOne,Tick,1977,2005,-28,28,153100,152800,28896,-94496,-102896,OK
347.031,TraderOne,Tick,1977,2005,-28,28,153100,152700,28896,-94496,-102896,OK
347.297,TraderOne,Tick,1977,2005,-28,28,153100,152700,28896,-94496,-102896,OK
347.563,TraderOne,Tick,1977,2005,-28,28,153100,152700,28896,-94496,-102896,OK
347.703,TraderOne,Tick,1987,2005,-18,18,152500,152700,28743,-97343,-93743,OK
348.047,TraderOne,Tick,1997,2005,-8,8,152800,152700,29049,-99649,-100449,OK
348.234,TraderOne,Tick,2007,2005,2,-2,152000,152700,28896,-99496,-100096,OK
348.484,TraderOne,Tick,2007,2005,2,-2,152000,152700,28896,-99496,-100096,OK
348.766,TraderOne,Tick,2007,2005,2,-2,152000,152600,28896,-99496,-100096,OK
349.047,TraderOne,Tick,2007,2005,2,-2,152000,152600,28896,-99496,-100096,OK
349.297,TraderOne,Tick,2007,2005,2,-2,152000,152600,28896,-99496,-100096,OK
349.5,TraderOne,Tick,2007,2005,2,-2,152000,152600,28896,-99496,-100096,OK
349.781,TraderOne,Tick,2007,2005,2,-2,152000,152600,28896,-99496,-100096,OK
350.016,TraderOne,Tick,2007,2005,2,-2,152000,152600,28896,-99496,-100096,OK
350.25,TraderOne,Tick,2007,2005,2,-2,152000,152600,28896,-99496,-100096,OK
350.469,TraderOne,Tick,2007,2005,2,-2,152000,152600,28896,-99496,-100096,OK
350.719,TraderOne,Tick,2007,2005,2,-2,152000,152600,28896,-99496,-100096,OK
351.047,TraderOne,Tick,2007,2005,2,-2,152000,152600,28896,-99496,-100096,OK
351.219,TraderOne,Tick,2007,2005,2,-2,152000,152600,28896,-99496,-100096,OK
351.5,TraderOne,Tick,2007,2005,2,-2,152000,152500,28896,-99496,-100096,OK
351.781,TraderOne,Tick,2007,2015,-8,8,152700,152500,28744,-99344,-100944,OK
352.031,TraderOne,Tick,2007,2025,-18,18,152700,152300,29049,-97649,-103049,OK
352.219,TraderOne,Tick,2007,2035,-28,28,152700,152300,29354,-94954,-103354,OK
352.5,TraderOne,Tick,2007,2035,-28,28,152700,152300,29354,-94954,-103354,OK
352.797,TraderOne,Tick,2007,2035,-28,28,152700,152300,29354,-94954,-103354,OK
353.031,TraderOne,Tick,2007,2045,-38,38,152700,152300,29659,-91259,-102659,OK
353.297,TraderOne,Tick,2012,2055,-43,43,152500,152300,29888,-89488,-98088,OK
353.484,TraderOne,Tick,2012,2055,-43,43,152500,152100,29888,-89488,-102388,OK
353.719,TraderOne,Tick,2012,2055,-43,43,152500,152100,29888,-89488,-102388,OK
354.016,TraderOne,Tick,2012,2055,-43,43,152500,152100,29888,-89488,-102388,OK
354.25,TraderOne,Tick,2012,2055,-43,43,152500,152100,29888,-89488,-102388,OK
354.547,TraderOne,Tick,2012,2055,-43,43,152500,152100,29888,-89488,-102388,OK
354.75,TraderOne,Tick,2012,2055,-43,43,152500,152100,29888,-89488,-102388,OK
354.984,TraderOne,Tick,2022,2055,-33,33,152800,152100,30194,-93794,-103694,OK
355.313,TraderOne,Tick,2023,2055,-32,32,152800,152100,30225,-94225,-103825,OK
355.547,TraderOne,Tick,2023,2055,-32,32,153000,152500,30225,-94225,-103825,OK
355.766,TraderOne,Tick,2023,2055,-32,32,153000,152500,30225,-94225,-103825,OK
356.031,TraderOne,Tick,2023,2055,-32,32,153000,152500,30225,-94225,-103825,OK
356.281,TraderOne,Tick,2023,2055,-32,32,153000,152500,30225,-94225,-103825,OK
356.484,TraderOne,Tick,2023,2055,-32,32,153000,152400,30225,-94225,-103825,OK
356.703,TraderOne,Tick,2023,2055,-32,32,153000,152400,30225,-94225,-103825,OK
356.969,TraderOne,Tick,2023,2055,-32,32,153000,152400,30225,-94225,-103825,OK
357.266,TraderOne,Tick,2023,2055,-32,32,153000,152400,30225,-94225,-103825,OK
357.531,TraderOne,Tick,2023,2065,-42,42,153000,152400,30072,-91072,-103672,OK
357.75,TraderOne,Tick,2023,2065,-42,42,153000,152400,30072,-91072,-103672,OK
358.0,TraderOne,Tick,2023,2065,-42,42,153000,152400,30072,-91072,-103672,OK
358.25,TraderOne,Tick,2033,2065,-32,32,152800,152400,29919,-95919,-105519,OK
358.547,TraderOne,Tick,2043,2065,-22,22,152600,152100,30224,-99224,-105824,OK
358.797,TraderOne,Tick,2043,2075,-32,22,152800,152100,30072,1425928,-104672,OK
359.031,TraderOne,Tick,2043,2075,-32,32,152800,152100,30072,-96072,-105672,OK
359.219,TraderOne,Tick,2043,2075,-32,32,152800,152100,30072,-96072,-105672,OK
359.547,TraderOne,Tick,2043,2075,-32,32,152800,152100,30072,-96072,-105672,OK
359.828,TraderOne,Tick,2043,2075,-32,32,152800,151400,30072,-96072,-105672,OK
360.016,TraderOne,Tick,2043,2085,-42,42,152100,151400,30377,-89377,-101977,OK
360.234,TraderOne,Tick,2053,2085,-32,32,152000,151400,30681,-94681,-104281,OK
360.516,TraderOne,Tick,2053,2085,-32,32,152000,151800,30681,-94681,-101081,OK
360.75,TraderOne,Tick,2053,2095,-42,42,152400,152000,30529,-90529,-103129,OK
361.016,TraderOne,Tick,2063,2095,-32,32,152400,152300,30834,-94834,-98034,OK
361.234,TraderOne,Tick,2063,2095,-32,32,152400,152300,30834,-94834,-98034,OK
361.5,TraderOne,Tick,2063,2095,-32,32,152400,152300,30834,-94834,-98034,OK
361.75,TraderOne,Tick,2063,2095,-32,32,152400,152300,30834,-94834,-98034,OK
361.953,TraderOne,Tick,2063,2095,-32,32,152400,152300,30834,-94834,-98034,OK
362.203,TraderOne,Tick,2073,2105,-32,42,151900,152300,30530,-1611530,-78930,OK
362.516,TraderOne,Tick,2073,2115,-42,42,152500,152300,30378,-89378,-97778,OK
362.813,TraderOne,Tick,2073,2115,-42,42,152500,152100,30378,-89378,-101978,OK
362.953,TraderOne,Tick,2083,2115,-32,32,152500,152100,30226,-96226,-105826,OK
363.25,TraderOne,Tick,2083,2115,-32,32,152500,152100,30226,-96226,-105826,OK
363.469,TraderOne,Tick,2083,2115,-32,32,152500,152100,30226,-96226,-105826,OK
363.719,TraderOne,Tick,2083,2115,-32,32,152500,152100,30226,-96226,-105826,OK
363.984,TraderOne,Tick,2083,2115,-32,32,152500,152100,30226,-96226,-105826,OK
364.297,TraderOne,Tick,2083,2125,-42,42,152200,152100,30074,-92074,-96274,OK
364.453,TraderOne,Tick,2083,2125,-42,42,152200,152100,30074,-92074,-96274,OK
364.703,TraderOne,Tick,2093,2125,-32,42,151900,152100,29922,-1611922,-84522,OK
364.953,TraderOne,Tick,2093,2135,-42,42,151800,152100,30226,-94226,-81626,OK
365.234,TraderOne,Tick,2093,2135,-42,42,151800,152100,30226,-94226,-81626,OK
365.469,TraderOne,Tick,2093,2135,-42,42,151800,152100,30226,-94226,-81626,OK
365.797,TraderOne,Tick,2093,2145,-52,52,152200,152100,30074,-89074,-94274,OK
366.016,TraderOne,Tick,2103,2145,-42,42,152000,152100,29922,-95922,-91722,OK
366.25,TraderOne,Tick,2103,2145,-42,42,151800,152100,29922,-95922,-83322,OK
366.484,TraderOne,Tick,2103,2155,-52,52,152000,151500,29770,-91770,-107370,OK
366.781,TraderOne,Tick,2113,2155,-42,42,152000,151500,30074,-97074,-109674,OK
367.0,TraderOne,Tick,2113,2155,-42,42,152000,151500,30074,-97074,-109674,OK
367.266,TraderOne,Tick,2123,2165,-42,42,152100,151500,29770,-97770,-110370,OK
367.531,TraderOne,Tick,2123,2165,-42,42,152100,151600,29770,-97770,-110370,OK
367.75,TraderOne,Tick,2123,2165,-42,42,152100,151800,29770,-97770,-110370,OK
368.0,TraderOne,Tick,2123,2165,-42,42,152100,151800,29770,-97770,-110370,OK
368.234,TraderOne,Tick,2123,2165,-42,42,152100,151800,29770,-97770,-110370,OK
368.516,TraderOne,Tick,2123,2165,-42,42,152100,151800,29770,-97770,-110370,OK
368.75,TraderOne,Tick,2123,2165,-42,42,152100,151800,29770,-97770,-110370,OK
369.0,TraderOne,Tick,2123,2165,-42,42,152100,151700,29770,-97770,-110370,OK
369.281,TraderOne,Tick,2123,2165,-42,42,152100,151700,29770,-97770,-110370,OK
369.547,TraderOne,Tick,2123,2165,-42,42,152100,151700,29770,-97770,-110370,OK
369.719,TraderOne,Tick,2123,2165,-42,42,152100,151700,29770,-97770,-110370,OK
370.047,TraderOne,Tick,2123,2165,-42,42,152100,152000,29770,-97770,-101970,OK
370.219,TraderOne,Tick,2133,2165,-32,32,152400,152000,30075,-102075,-111675,OK
370.516,TraderOne,Tick,2143,2165,-22,22,152400,152000,30380,-106380,-112980,OK
370.781,TraderOne,Tick,2143,2165,-22,22,152400,152000,30380,-106380,-112980,OK
370.953,TraderOne,Tick,2153,2165,-12,12,152400,152000,30685,-109685,-113285,OK
371.25,TraderOne,Tick,2153,2165,-12,12,152400,152000,30685,-109685,-113285,OK
371.484,TraderOne,Tick,2153,2165,-12,12,152400,152000,30685,-109685,-113285,OK
371.75,TraderOne,Tick,2153,2165,-12,12,152400,152000,30685,-109685,-113285,OK
372.016,TraderOne,Tick,2153,2165,-12,12,152400,152000,30685,-109685,-113285,OK
372.281,TraderOne,Tick,2173,2165,8,-8,151900,152000,30837,-108837,-109637,OK
372.469,TraderOne,Tick,2183,2165,18,-18,151900,152000,31141,-108141,-109941,OK
372.813,TraderOne,Tick,2193,2165,28,-28,151900,152000,31445,-107445,-110245,OK
372.953,TraderOne,Tick,2193,2165,28,-28,151900,152000,31445,-107445,-110245,OK
373.266,TraderOne,Tick,2193,2175,18,-28,152000,152000,31293,1412707,-107293,OK
373.5,TraderOne,Tick,2193,2183,10,-10,152300,152000,31537,-105137,-102137,OK
373.828,TraderOne,Tick,2193,2183,10,-10,152300,152000,31537,-105137,-102137,OK
374.016,TraderOne,Tick,2193,2183,10,-10,152300,152000,31537,-105137,-102137,OK
374.281,TraderOne,Tick,2193,2183,10,-10,152300,152000,31537,-105137,-102137,OK
374.5,TraderOne,Tick,2193,2183,10,-10,152300,152000,31537,-105137,-102137,OK
374.813,TraderOne,Tick,2193,2183,10,-10,152300,152000,31537,-105137,-102137,OK
374.969,TraderOne,Tick,2193,2183,10,-10,152300,152000,31537,-105137,-102137,OK
375.281,TraderOne,Tick,2193,2193,0,-10,152400,152000,31385,1418015,-101985,OK
375.469,TraderOne,Tick,2193,2193,0,0,152400,152000,31385,-104985,-104985,OK
375.766,TraderOne,Tick,2193,2193,0,0,152400,152000,31385,-104985,-104985,OK
376.016,TraderOne,Tick,2193,2193,0,0,152400,152000,31385,-104985,-104985,OK
376.266,TraderOne,Tick,2193,2193,0,0,152400,152000,31385,-104985,-104985,OK
376.453,TraderOne,Tick,2193,2193,0,0,152400,152000,31385,-104985,-104985,OK
376.797,TraderOne,Tick,2193,2193,0,0,152400,152000,31385,-104985,-104985,OK
377.047,TraderOne,Tick,2203,2193,10,-10,151900,152000,31233,-105833,-106833,OK
377.281,TraderOne,Tick,2203,2193,10,-10,151900,152000,31233,-105833,-106833,OK
377.469,TraderOne,Tick,2203,2193,10,-10,151900,152300,31233,-105833,-108833,OK
377.766,TraderOne,Tick,2203,2193,10,-10,151900,152300,31233,-105833,-108833,OK
378.047,TraderOne,Tick,2203,2193,10,-10,151900,152300,31233,-105833,-108833,OK
378.281,TraderOne,Tick,2203,2203,0,0,152800,152300,31081,-106681,-106681,OK
378.563,TraderOne,Tick,2213,2203,10,-10,151800,152300,30929,-106529,-109529,OK
378.766,TraderOne,Tick,2213,2213,0,0,152200,152300,30777,-107377,-107377,OK
379.031,TraderOne,Tick,2223,2223,0,0,151800,152300,30930,-103530,-103530,OK
379.25,TraderOne,Tick,2223,2223,0,0,151800,152300,30930,-103530,-103530,OK
379.516,TraderOne,Tick,2223,2223,0,0,151800,152300,30930,-103530,-103530,OK
379.734,TraderOne,Tick,2223,2223,0,0,151800,152300,30930,-103530,-103530,OK
379.969,TraderOne,Tick,2223,2223,0,0,151800,152300,30930,-103530,-103530,OK
380.281,TraderOne,Tick,2231,2223,8,-8,152100,152300,30808,-103408,-105008,OK
380.547,TraderOne,Tick,2231,2223,8,-8,152100,152300,30808,-103408,-105008,OK
380.766,TraderOne,Tick,2241,2223,18,-18,151800,152300,30656,-103256,-108656,OK
380.984,TraderOne,Tick,2241,2223,18,-18,151800,152300,30656,-103256,-108656,OK
381.25,TraderOne,Tick,2241,2223,18,-18,151800,152300,30656,-103256,-108656,OK
381.531,TraderOne,Tick,2241,2223,18,-18,151800,152300,30656,-103256,-108656,OK
381.75,TraderOne,Tick,2241,2233,8,-8,152900,152300,30504,-104104,-101704,OK
382.031,TraderOne,Tick,2248,2233,15,-15,152400,152500,30397,-103997,-105497,OK
382.25,TraderOne,Tick,2248,2233,15,-15,152400,152500,30397,-103997,-105497,OK
382.453,TraderOne,Tick,2248,2233,15,-15,152400,152500,30397,-103997,-105497,OK
382.797,TraderOne,Tick,2248,2233,15,-15,152400,152500,30397,-103997,-105497,OK
382.969,TraderOne,Tick,2248,2233,15,-15,152400,152500,30397,-103997,-105497,OK
383.266,TraderOne,Tick,2248,2233,15,-15,152400,152500,30397,-103997,-105497,OK
383.484,TraderOne,Tick,2248,2243,5,-5,152900,152500,30245,-105845,-104345,OK
383.766,TraderOne,Tick,2248,2253,-5,5,152900,152500,30551,-103151,-104651,OK
384.031,TraderOne,Tick,2248,2260,-12,12,152900,152500,30765,-101265,-104865,OK
384.297,TraderOne,Tick,2248,2260,-12,12,152900,152500,30765,-101265,-104865,OK
384.5,TraderOne,Tick,2248,2260,-12,12,152900,152500,30765,-101265,-104865,OK
384.781,TraderOne,Tick,2248,2260,-12,12,152900,152500,30765,-101265,-104865,OK
385.0,TraderOne,Tick,2248,2260,-12,12,152900,152500,30765,-101265,-104865,OK
385.281,TraderOne,Tick,2248,2260,-12,12,152900,152500,30765,-101265,-104865,OK
385.484,TraderOne,Tick,2258,2260,-2,2,152200,152500,30612,-103112,-102512,OK
385.766,TraderOne,Tick,2258,2260,-2,2,152200,152500,30612,-103112,-102512,OK
386.0,TraderOne,Tick,2258,2260,-2,2,152200,152500,30612,-103112,-102512,OK
386.203,TraderOne,Tick,2258,2260,-2,2,152200,152500,30612,-103112,-102512,OK
386.453,TraderOne,Tick,2268,2260,8,-8,151800,152500,30460,-104960,-107360,OK
386.813,TraderOne,Tick,2268,2260,8,-8,151800,152500,30460,-104960,-107360,OK
386.953,TraderOne,Tick,2268,2260,8,-8,151800,152500,30460,-104960,-107360,OK
387.266,TraderOne,Tick,2268,2260,8,-8,151800,152300,30460,-104960,-107360,OK
387.547,TraderOne,Tick,2268,2270,-2,2,152900,152300,30308,-103808,-104408,OK
387.813,TraderOne,Tick,2268,2270,-2,2,152900,152300,30308,-103808,-104408,OK
387.984,TraderOne,Tick,2268,2270,-2,2,152900,152300,30308,-103808,-104408,OK
388.281,TraderOne,Tick,2268,2270,-2,2,152900,152300,30308,-103808,-104408,OK
388.5,TraderOne,Tick,2278,2270,8,-8,151700,152200,30156,-103656,-106056,OK
388.75,TraderOne,Tick,2278,2270,8,-8,151700,152200,30156,-103656,-106056,OK
389.031,TraderOne,Tick,2278,2270,8,-8,151700,152200,30156,-103656,-106056,OK
389.281,TraderOne,Tick,2278,2280,-2,2,152900,152400,30004,-104504,-105104,OK
389.547,TraderOne,Tick,2278,2280,-2,2,152900,152400,30004,-104504,-105104,OK
389.703,TraderOne,Tick,2278,2280,-2,2,152900,152400,30004,-104504,-105104,OK
389.969,TraderOne,Tick,2278,2280,-2,2,152900,152200,30004,-104504,-105104,OK
390.297,TraderOne,Tick,2278,2280,-2,2,152900,152200,30004,-104504,-105104,OK
390.5,TraderOne,Tick,2278,2280,-2,2,152900,152200,30004,-104504,-105104,OK
390.766,TraderOne,Tick,2278,2280,-2,2,152900,152100,30004,-104504,-105104,OK
391.0,TraderOne,Tick,2278,2280,-2,2,152900,152100,30004,-104504,-105104,OK
391.297,TraderOne,Tick,2278,2280,-2,2,152900,152100,30004,-104504,-105104,OK
391.547,TraderOne,Tick,2278,2280,-2,2,152900,152100,30004,-104504,-105104,OK
391.813,TraderOne,Tick,2278,2280,-2,2,152900,152100,30004,-104504,-105104,OK
392.0,TraderOne,Tick,2278,2280,-2,2,152900,152100,30004,-104504,-105104,OK
392.25,TraderOne,Tick,2278,2280,-2,2,152900,152100,30004,-104504,-105104,OK
392.484,TraderOne,Tick,2278,2280,-2,2,152900,152100,30004,-104504,-105104,OK
392.703,TraderOne,Tick,2278,2280,-2,2,152900,152100,30004,-104504,-105104,OK
393.0,TraderOne,Tick,2278,2290,-12,12,152400,152100,29852,-103352,-106952,OK
393.266,TraderOne,Tick,2278,2300,-22,22,152700,152200,30157,-99657,-106257,OK
393.484,TraderOne,Tick,2278,2310,-32,32,152700,152200,30462,-97962,-107562,OK
393.75,TraderOne,Tick,2288,2310,-22,22,152800,152500,30768,-102268,-108868,OK
393.953,TraderOne,Tick,2288,2310,-22,22,152800,152500,30768,-102268,-108868,OK
394.234,TraderOne,Tick,2288,2310,-22,22,152800,152400,30768,-102268,-108868,OK
394.547,TraderOne,Tick,2288,2320,-32,32,152700,152400,31073,-99573,-109173,OK
394.766,TraderOne,Tick,2288,2320,-32,32,152700,152400,31073,-99573,-109173,OK
395.016,TraderOne,Tick,2298,2330,-32,22,152900,152400,30767,1424733,-108867,OK
395.313,TraderOne,Tick,2298,2330,-32,32,152900,152400,30767,-99267,-108867,OK
395.547,TraderOne,Tick,2298,2330,-32,32,152900,152400,30767,-99267,-108867,OK
395.797,TraderOne,Tick,2308,2330,-22,22,152600,152300,30614,-103114,-109714,OK
